season_id,match_id,slug,title,time_of_day,date,time,status,status_description,winner_team_id,toss_winner_team_id,toss_choice,ground_id,team_1_id,team_2_id,team_1_score,team_1_scoreInfo,team_2_scoreInfo
14024,100726,namibia-vs-scotland-21st-match-group-2,"21st Match, Group 2",night,2021-10-27,19:30:00,RESULT,Namibia won by 4 wickets (with 5 balls remaining),28,28,2,1965,30,28,115/6,,"19.1/20 ov, T:110"
14024,100727,australia-vs-sri-lanka-22nd-match-group-1,"22nd Match, Group 1",day,2021-10-28,15:30:00,RESULT,Australia won by 7 wickets (with 18 balls remaining),2,2,2,2439,8,2,155/3,,"17/20 ov, T:155"
14024,100728,bangladesh-vs-west-indies-23rd-match-group-1,"23rd Match, Group 1",day,2021-10-29,15:30:00,RESULT,West Indies won by 3 runs,4,25,2,848,4,25,139/5,,"20 ov, T:143"
14024,100729,afghanistan-vs-pakistan-24th-match-group-2,"24th Match, Group 2",night,2021-10-29,19:30:00,RESULT,Pakistan won by 5 wickets (with 6 balls remaining),7,40,1,2439,40,7,148/5,,"19/20 ov, T:148"
14024,100730,south-africa-vs-sri-lanka-25th-match-group-1,"25th Match, Group 1",day,2021-10-30,15:30:00,RESULT,South Africa won by 4 wickets (with 1 ball remaining),3,3,2,848,8,3,146/6,,"19.5/20 ov, T:143"
14024,100731,australia-vs-england-26th-match-group-1,"26th Match, Group 1",night,2021-10-30,19:30:00,RESULT,England won by 8 wickets (with 50 balls remaining),1,1,2,2439,2,1,126/2,,"11.4/20 ov, T:126"
14024,100732,afghanistan-vs-namibia-27th-match-group-2,"27th Match, Group 2",day,2021-10-31,15:30:00,RESULT,Afghanistan won by 62 runs,40,40,1,1965,40,28,98/9,,"20 ov, T:161"
14024,100733,india-vs-new-zealand-28th-match-group-2,"28th Match, Group 2",night,2021-10-31,19:30:00,RESULT,New Zealand won by 8 wickets (with 33 balls remaining),5,5,2,2439,6,5,111/2,,"14.3/20 ov, T:111"
14024,100734,england-vs-sri-lanka-29th-match-group-1,"29th Match, Group 1",night,2021-11-01,19:30:00,RESULT,England won by 26 runs,1,8,2,848,1,8,137,,"19/20 ov, T:164"
14024,100735,bangladesh-vs-south-africa-30th-match-group-1,"30th Match, Group 1",day,2021-11-02,15:30:00,RESULT,South Africa won by 6 wickets (with 39 balls remaining),3,3,2,1965,25,3,86/4,,"13.3/20 ov, T:85"
14024,100736,namibia-vs-pakistan-31st-match-group-2,"31st Match, Group 2",night,2021-11-02,19:30:00,RESULT,Pakistan won by 45 runs,7,7,1,1965,7,28,144/5,,"20 ov, T:190"
14024,100737,new-zealand-vs-scotland-32nd-match-group-2,"32nd Match, Group 2",day,2021-11-03,15:30:00,RESULT,New Zealand won by 16 runs,5,30,2,2439,5,30,156/5,,"20 ov, T:173"
14024,100738,afghanistan-vs-india-33rd-match-group-2,"33rd Match, Group 2",night,2021-11-03,19:30:00,RESULT,India won by 66 runs,6,40,2,1965,6,40,144/7,,"20 ov, T:211"
14024,100739,australia-vs-bangladesh-34th-match-group-1,"34th Match, Group 1",day,2021-11-04,15:30:00,RESULT,Australia won by 8 wickets (with 82 balls remaining),2,2,2,2439,25,2,78/2,,"6.2/20 ov, T:74"
14024,100740,sri-lanka-vs-west-indies-35th-match-group-1,"35th Match, Group 1",night,2021-11-04,19:30:00,RESULT,Sri Lanka won by 20 runs,8,4,2,1965,8,4,169/8,,"20 ov, T:190"
14024,100741,namibia-vs-new-zealand-36th-match-group-2,"36th Match, Group 2",day,2021-11-05,15:30:00,RESULT,New Zealand won by 52 runs,5,28,2,848,5,28,111/7,,"20 ov, T:164"
14024,100742,india-vs-scotland-37th-match-group-2,"37th Match, Group 2",night,2021-11-05,19:30:00,RESULT,India won by 8 wickets (with 81 balls remaining),6,6,2,2439,30,6,89/2,,"6.3/20 ov, T:86"
14024,100743,australia-vs-west-indies-38th-match-group-1,"38th Match, Group 1",day,2021-11-06,15:30:00,RESULT,Australia won by 8 wickets (with 22 balls remaining),2,2,2,1965,4,2,161/2,,"16.2/20 ov, T:158"
14024,100744,england-vs-south-africa-39th-match-group-1,"39th Match, Group 1",night,2021-11-06,19:30:00,RESULT,South Africa won by 10 runs,3,1,2,848,3,1,179/8,,"20 ov, T:190"
14024,100745,afghanistan-vs-new-zealand-40th-match-group-2,"40th Match, Group 2",day,2021-11-07,15:30:00,RESULT,New Zealand won by 8 wickets (with 11 balls remaining),5,40,1,1965,40,5,125/2,,"18.1/20 ov, T:125"
14024,100746,pakistan-vs-scotland-41st-match-group-2,"41st Match, Group 2",night,2021-11-07,19:30:00,RESULT,Pakistan won by 72 runs,7,7,1,848,7,30,117/6,,"20 ov, T:190"
14024,100747,india-vs-namibia-42nd-match-group-2,"42nd Match, Group 2",night,2021-11-08,19:30:00,RESULT,India won by 9 wickets (with 28 balls remaining),6,6,2,2439,28,6,136/1,,"15.2/20 ov, T:133"
14024,100748,england-vs-new-zealand-1st-semi-final,1st Semi-Final,night,2021-11-10,19:30:00,RESULT,New Zealand won by 5 wickets (with 6 balls remaining),5,5,2,1965,1,5,167/5,,"19/20 ov, T:167"
14024,100749,australia-vs-pakistan-2nd-semi-final,2nd Semi-Final,night,2021-11-11,19:30:00,RESULT,Australia won by 5 wickets (with 6 balls remaining),2,2,2,2439,7,2,177/5,,"19/20 ov, T:177"
14024,100750,australia-vs-new-zealand-final,Final,night,2021-11-14,19:30:00,RESULT,Australia won by 8 wickets (with 7 balls remaining),2,2,2,2439,5,2,173/2,,"18.5/20 ov, T:173"
14450,103203,namibia-vs-sri-lanka-1st-match-first-round-group-a,"1st Match, First Round Group A",daynight,2022-10-16,09:30:00,RESULT,Namibia won by 55 runs,28,8,2,564,28,8,108,,"19/20 ov, T:164"
14450,103204,netherlands-vs-united-arab-emirates-2nd-match-first-round-group-a,"2nd Match, First Round Group A",night,2022-10-16,13:30:00,RESULT,Netherlands won by 3 wickets (with 1 ball remaining),15,27,1,564,27,15,112/7,,"19.5/20 ov, T:112"
14450,103205,scotland-vs-west-indies-3rd-match-first-round-group-b,"3rd Match, First Round Group B",daynight,2022-10-17,09:30:00,RESULT,Scotland won by 42 runs,30,4,2,905,30,4,118,,"18.3/20 ov, T:161"
14450,103206,ireland-vs-zimbabwe-4th-match-first-round-group-b,"4th Match, First Round Group B",night,2022-10-17,13:30:00,RESULT,Zimbabwe won by 31 runs,9,29,2,905,9,29,143/9,,"20 ov, T:175"
14450,103207,namibia-vs-netherlands-5th-match-first-round-group-a,"5th Match, First Round Group A",daynight,2022-10-18,09:30:00,RESULT,Netherlands won by 5 wickets (with 3 balls remaining),15,28,1,564,28,15,122/5,,"19.3/20 ov, T:122"
14450,103208,sri-lanka-vs-united-arab-emirates-6th-match-first-round-group-a,"6th Match, First Round Group A",night,2022-10-18,13:30:00,RESULT,Sri Lanka won by 79 runs,8,27,2,564,8,27,73,,"17.1/20 ov, T:153"
14450,103209,ireland-vs-scotland-7th-match-first-round-group-b,"7th Match, First Round Group B",daynight,2022-10-19,09:30:00,RESULT,Ireland won by 6 wickets (with 6 balls remaining),29,30,1,905,30,29,180/4,,"19/20 ov, T:177"
14450,103210,west-indies-vs-zimbabwe-8th-match-first-round-group-b,"8th Match, First Round Group B",night,2022-10-19,13:30:00,RESULT,West Indies won by 31 runs,4,4,1,905,4,9,122,,"18.2/20 ov, T:154"
14450,103211,netherlands-vs-sri-lanka-9th-match-first-round-group-a,"9th Match, First Round Group A",daynight,2022-10-20,09:30:00,RESULT,Sri Lanka won by 16 runs,8,8,1,564,8,15,146/9,,"20 ov, T:163"
14450,103212,namibia-vs-united-arab-emirates-10th-match-first-round-group-a,"10th Match, First Round Group A",night,2022-10-20,13:30:00,RESULT,U.A.E. won by 7 runs,27,27,1,564,27,28,141/8,,"20 ov, T:149"
14450,103213,ireland-vs-west-indies-11th-match-first-round-group-b,"11th Match, First Round Group B",daynight,2022-10-21,09:30:00,RESULT,Ireland won by 9 wickets (with 15 balls remaining),29,4,1,905,4,29,150/1,,"17.3/20 ov, T:147"
14450,103214,scotland-vs-zimbabwe-12th-match-first-round-group-b,"12th Match, First Round Group B",night,2022-10-21,13:30:00,RESULT,Zimbabwe won by 5 wickets (with 9 balls remaining),9,30,1,905,30,9,133/5,,"18.3/20 ov, T:133"
14450,103215,australia-vs-new-zealand-13th-match-group-1,"13th Match, Group 1",night,2022-10-22,12:30:00,RESULT,New Zealand won by 89 runs,5,2,2,132,5,2,111,,"17.1/20 ov, T:201"
14450,103216,afghanistan-vs-england-14th-match-group-1,"14th Match, Group 1",night,2022-10-22,16:30:00,RESULT,England won by 5 wickets (with 11 balls remaining),1,1,2,3404,40,1,113/5,,"18.1/20 ov, T:113"
14450,103217,ireland-vs-sri-lanka-15th-match-group-1,"15th Match, Group 1",daynight,2022-10-23,09:30:00,RESULT,Sri Lanka won by 9 wickets (with 30 balls remaining),8,29,1,905,29,8,133/1,,"15/20 ov, T:129"
